"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"공덕1동",1,효창원로98길 5,7-184,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창원로95길 5-4,10-57,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창원로95길 33,11-155,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창원로95길 33,11-155,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16안길 20,9-83,,,2010,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창원로95길 19,11-153,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창원로95길 16,10월 21일,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창원로95길 25,11-154,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로14길 27,468,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로14길 27,8-44,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창원로95길 14,10월 08일,,,2008,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 22,4-40,,,2017,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 11길 20-8,4-57,,,2017,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12나길 9-3,11-136,,,2020,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12길 5,28-18,,,2005,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로14길 18,04월 09일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로14길 18-5,4-154,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12길5-6,08월 29일,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로14길20,04월 20일,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로14길 17,4-135,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 6-20,03월 28일,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 2-8,3-63,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 2-6,3-57,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 2,03월 24일,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길6-8,3-45,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 6-13,4-113,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 10-5,4-87,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 16-3,4-56,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 12,4-88,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 11,05월 31일,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로18길 11-6,05월 26일,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로18길 7,05월 04일,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로18길 7-5,05월 01일,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로20길 8,06월 11일,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로20길 16,06월 14일,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로20길 20,06월 22일,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로30길25,6-43,,,2015,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로18길 21,5-44,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로18길 21,5-44,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만래재로18길1-5,1-50,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로18길 1-7,1-58,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로14길 22,8-46,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12가길 9,08월 08일,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12가길 7-1,08월 19일,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12가길7-10,08월 01일,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12가길 7,08월 23일,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12가길 3-11,8-33,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로14길 21-7,4-141,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로16길 20-8,4-57,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 40,04월 13일,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12길 9-1,28-16,,,2006,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로18길 17 뒤,5-41,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 16길 2-10,03월 29일,,,2017,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 14길2,04월 15일,,,2020,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길 24,12-59,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길 14,12-44,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길 7,12월 29일,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길27,106-15,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길14,11-217,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길17,106-6,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 38,11-208,,,2004,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 30,11-205,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 32,11-205,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 27,11-161,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 18,11-181,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 18,11-181,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 17,106-266,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 16-4,11-218,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길17,106-6,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길 10,106-21,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길10,106-21,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창원로95길 42,106-1,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 20-2,11-182,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길18-5,12-107,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길18-5,12-107,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길 17,12-52,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길 15,12-55,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길 19,11-68,,,2003,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로124길 6,11-69,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12나길 4,11-123,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길 9,12월 15일,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12길 12,27-17,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길 1-8,12월 24일,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길9,12월 15일,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12나길 10,11-34,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길 21-5,11-35,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12가길8-2,28-17,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12나길 3-5,11-145,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12길 8,28-35,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 112-12,10월 27일,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 112-4,06월 27일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 106-1,Nov-80,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길 13,12-92,,,2009,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길 21-4,11-101,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10안길 20,12-57,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길 16,12-83,,,2008,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로12길 29,12-51,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길3-3,106-31,,,2009,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5안길16,12-83,,,2009,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목길 26-4,111-264,,,2003,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목길 26-4,111-175,,,2003,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목길22,111-53,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목길 20,111-349,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목길 12-7,111-13,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목4길 5,111-21,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목4길 15,111-41,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목4길 19,111-180,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목4길22-10,111-59,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목1길 20-5,111-114,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로25길 15,111-52,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로25길 14-1,111-5,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로25길 8,111-261,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목4길 22-28,111-55,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목4길 22-5,111-112,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로25길 22,111-300,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로 77-6,111-80,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로 77,111-85,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 26,116-81,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 26,116-80,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 21,111-92,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 19-2,111-332,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 17,111-93,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 15-7,111-76,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로25길 7,"111-9, 76",,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로25길 11,111-64,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 13,111-73,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목길 6,116-25,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 7,111-252,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 9,111-94,,,2016,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목4길22,111-4,,,2012,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,임정로 73-1,111-87,,,2019,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길 6,17-42,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길 6-4,17-43,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 98-7,04월 14일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 98-11,06월 14일,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로8길 7-8,107-32,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 98-11,06월 14일,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로8길 7-10,107-30,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로8길 15-3,107-13,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로8길 17,107-56,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길28,107-56,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로8길 22,107-50,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 7,107-38,,,2010,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로8길 11,107-35,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로8길 12-5,111-400,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목5길 1,111-398,,,2010,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로6길3-28,111-397,,,2017,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목3길 11-3,108-38,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 96,108-57,,,2009,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 92-4,108-72,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 92-5,108-70,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로6길 3-13,111-406,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로6길 3-4,111-103,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로6길3-4,111-103,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로6길 4,111-195,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 84-5,111-197,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로84-9,111-234,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 84-18,111-247,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 80-6,115-61,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 80-4,115-39,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 80,115-13,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목길 9-1,115-50,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 78-10,115-36,,,2011,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목2길 6-1,"111-100,102",,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길 4,17-78(77),,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길 4,17-77,,,2011,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,효창목길 3-1,115-4,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로10길 11,04월 13일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로6길3-22,111-388,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛12안길 22,17-27,,,2013,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛12안길12,17-18,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛12안길 6,26-28,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛12길 8,11월 26일,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛12길 13,10월 29일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛1길 9-1,10월 26일,,,2003,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛12길 17,08월 29일,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 109,04월 26일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛12길24-5,30-19,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 84,06월 29일,,,2005,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길88-3,01월 30일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 88-7,4-153,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길88-13,4-152,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 96,03월 31일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛12길6-6,26-37,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로 99,17-60,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛10길 18-3,17-50,,,2007,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길13,26-29,,,2007,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛10길 8,25-14,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛3길 5-2,07월 25일,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛10길 3,08월 25일,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길74,25-18,,,2014,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 68-3,23,,,2013,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 70-9,19-13,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛3길 51-1,02월 21일,,,2009,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 68-1,02월 21일,,,2002,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 68-5,20-40,,,2005,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재로7길 6-1,16-13,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길 68,06월 21일,,,2014,전용주,02-3153-9774,서울특별시 마포구청,2021-08-12
"공덕1동",1,만리재옛길78-1,04월 29일,,,2010,한전주,02-3153-9774,서울특별시 마포구청,2021-08-12
