"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"월계1동",1,,서울특별시 노원구 월계동 476-7,37.6171903493,127.0588287737,,,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 476-12,37.6169073456,127.0591956472,,건축물,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 476-12,37.6169073456,127.0591956472,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 477-4,37.6173737861,127.0582929381,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 477-4,37.6173737861,127.0582929381,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 472-22,37.6173737861,127.0582929381,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 472-21,37.6175318395,127.0580693585,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 472-19,37.6175318395,127.0580693585,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 472-16,,,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 472-16,,,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 472-17,37.6175318395,127.0580693585,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,광운로2길12,서울특별시 노원구 월계동 472-15,,,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,광운로2길12,서울특별시 노원구 월계동 472-15,,,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 479-18,37.6172018477,127.0592572714,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 475-12,37.6175542992,127.0591075850,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 476-2,37.6172762700,127.0588960087,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 475-15,37.6177094044,127.0586559964,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,광운로2가길9-16,서울특별시 노원구 월계동 473-6,37.6180155266,127.0587232916,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 473-8,37.6181760269,127.0588352137,,전용주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 473-1,37.6181433571,127.0589435858,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 449-10,,,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 449-8,,,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 447-15,37.6187265270,127.0595606836,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 447-4,37.6186226118,127.0592648553,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 449-24,,,,건축물,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 447-29,37.6182933634,127.0589600148,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,광운로6길18,서울특별시 노원구 월계동 446,37.6186944249,127.0578029475,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
"월계1동",1,,서울특별시 노원구 월계동 447-46,37.6185830585,127.0587240778,,한전주,02-2116-4157,노원구청 토목과,2021-09-16
